region,date,dis,id,catg,target
301,8/8/2018,62,15762,11,0
101,21/12/2015,60,12621,11,0
103,3/7/2015,69,5390,11,0
104,25/11/2002,69,12641,11,0
104,31/8/1977,69,19433,11,0
371,16/5/2007,62,22986,11,0
312,6/12/2016,63,23111,11,0
101,7/3/2016,60,10998,11,0
101,13/5/2017,60,13399,11,0
311,28/11/2002,63,18838,11,0
104,24/10/1983,69,6749,11,0
303,22/8/2003,62,16294,11,0
312,15/7/2010,63,4928,11,0
312,28/3/2002,63,2863,11,0
104,28/6/2012,69,7073,11,0
372,15/6/2017,63,4766,11,0
312,21/8/2017,63,20383,11,0
101,26/12/2016,60,11161,11,0
101,22/12/2016,60,13612,11,0
103,19/3/2014,69,12468,11,0
307,23/11/2016,62,4055,11,0
310,26/10/2013,62,4641,11,0
379,5/1/2016,63,8205,11,0
301,10/8/2010,62,18878,11,0
371,7/3/2008,62,21361,11,0
302,10/10/2012,62,9081,11,0
301,6/10/1982,62,10664,11,0
101,10/1/2013,60,22463,11,1
310,19/4/2017,62,15277,11,0
101,3/8/2011,60,9594,11,0
301,21/2/2012,62,20946,11,0
101,3/5/2005,60,8434,11,0
308,26/3/2012,63,17913,11,0
101,30/7/2007,60,12720,11,1
307,23/2/2008,62,1328,11,0
304,22/11/2017,62,15078,51,0
101,4/1/2016,60,16127,11,0
303,18/12/2010,62,18335,11,0
310,1/3/2010,62,10079,11,0
306,30/9/2014,63,5706,11,0
311,30/3/1990,63,14635,11,0
312,25/3/2017,63,8866,11,0
371,10/12/1985,62,11276,11,0
104,2/8/2012,69,19459,11,0
301,12/12/2012,62,9492,11,0
101,23/10/2008,60,21432,11,0
107,5/11/2009,69,19294,11,0
311,1/9/2016,63,22405,11,1
107,8/11/1994,69,2179,11,0
371,20/5/2005,62,4334,12,0
107,1/7/2016,69,5720,11,0
371,29/12/1993,62,11765,11,0
104,10/11/2011,69,8696,11,0
101,13/12/2004,60,20180,11,0
101,20/12/1999,60,18447,11,0
101,24/5/1985,60,511,11,0
101,4/7/2008,60,9134,11,0
312,13/5/2008,63,13944,11,0
107,27/5/2014,69,12218,11,0
312,14/12/2013,63,12200,11,0
301,17/3/2006,62,4275,11,0
304,22/11/2011,62,7780,11,1
103,9/11/2015,69,1624,11,0
305,10/12/2016,62,4199,11,0
303,20/8/2015,62,21917,11,0
107,11/3/2014,69,18363,11,0
301,7/4/2015,62,21850,11,0
311,26/12/1994,63,11864,11,0
103,7/12/2012,69,8990,51,0
306,26/12/2006,63,8941,12,1
107,18/6/1999,69,15487,11,0
303,4/10/2000,62,4839,11,0
101,1/6/2012,60,11847,11,0
101,8/12/2009,60,22204,11,0
103,5/10/2016,69,12730,11,0
301,16/11/2015,62,5774,11,0
311,12/11/1992,63,14848,11,0
311,10/6/2014,63,9752,11,0
107,31/1/2002,69,20766,11,0
310,18/6/2011,62,5553,11,0
311,1/6/2016,63,19826,11,0
372,18/12/2015,63,11453,11,0
301,8/1/2013,62,4887,11,0
303,14/8/2015,62,21957,11,0
307,9/11/2017,62,8350,11,0
104,24/2/2014,69,15661,11,0
301,5/8/2017,62,4821,11,0
104,7/11/2016,69,8416,11,0
103,2/4/2013,69,10344,11,0
105,19/9/1988,69,11901,11,0
301,22/5/1985,62,22272,11,0
104,21/10/2016,69,7854,11,0
107,29/12/2012,69,11239,11,0
311,23/8/1995,63,13866,11,0
101,1/6/1998,60,7185,12,0
104,27/9/2010,69,17940,11,0
301,15/12/2011,62,16434,11,0
311,25/3/1998,63,17749,11,0
312,10/3/2010,63,18609,11,0
307,4/1/2010,62,14456,11,1
306,31/7/1985,63,21880,11,0
371,14/10/2011,62,20548,11,0
104,2/1/2008,69,21728,12,0
311,28/1/2003,63,10592,11,0
107,5/12/2014,69,17745,11,0
304,10/4/2012,62,22804,11,0
311,9/10/2014,63,2243,11,0
302,15/1/2015,62,11560,11,0
309,26/5/2014,62,6565,11,0
101,2/6/2008,63,14424,11,0
101,30/10/1985,60,6099,11,0
311,5/4/2016,63,3395,11,0
104,31/1/1997,69,3240,12,0
101,27/8/2014,60,2821,11,0
371,10/9/2012,62,1104,11,0
103,5/3/2011,69,18448,11,0
103,15/11/2010,69,8003,11,0
101,4/11/1981,60,406,11,0
301,4/9/2009,62,16611,11,0
101,17/11/2016,60,2920,11,0
306,14/5/2011,63,20434,11,0
101,12/2/1998,60,10771,11,0
101,17/5/2010,60,16996,11,0
101,1/1/1997,60,17136,11,0
302,20/9/2007,62,20968,11,1
306,23/5/2002,63,16156,11,0
311,8/4/1993,63,15583,11,0
311,7/7/2012,63,13484,11,0
105,26/10/1982,69,6556,11,1
309,8/10/2014,62,15990,11,0
301,1/4/2016,62,1490,11,0
301,18/11/2008,62,18350,11,0
103,14/8/2010,69,4626,11,0
101,30/9/2015,60,14941,11,0
101,18/12/2013,60,15724,11,0
101,6/9/2002,60,3033,11,1
311,22/12/2016,63,18974,11,0
303,23/5/1995,62,10400,11,0
311,25/4/2011,63,20069,11,0
104,29/4/1983,69,13583,11,0
310,8/8/2017,62,6950,12,0
101,14/5/2014,60,8210,11,0
301,14/10/2014,62,22742,11,0
312,15/4/2009,63,8837,11,0
310,17/5/2016,62,15138,11,0
104,21/12/1998,69,4157,11,0
312,22/9/2015,63,18613,11,0
107,29/9/2016,69,316,11,0
311,8/7/2015,63,10256,11,0
306,29/10/1997,63,6734,11,0
309,23/11/2015,62,18526,11,0
101,27/6/2008,60,1418,11,0
101,27/9/2017,60,2680,11,0
101,18/5/2015,60,9988,11,0
101,15/4/1996,60,16171,11,0
304,21/10/1978,62,4868,11,0
309,19/9/2006,62,5807,11,0
103,2/12/2010,69,10973,11,0
309,26/9/1988,62,949,11,0
101,17/11/2014,60,1367,11,0
104,9/3/2011,69,4058,11,0
101,27/11/1992,60,19464,11,0
303,21/10/2010,62,10958,11,0
311,31/5/2011,63,11296,11,0
309,11/9/1992,62,17888,12,0
306,24/9/2002,63,13291,11,0
304,28/11/2006,62,1548,11,0
101,7/10/2010,60,6278,11,0
301,18/8/2015,62,11108,11,0
104,26/7/2013,69,19350,11,0
107,24/2/2010,69,14175,11,1
301,29/12/2017,62,16696,11,0
101,5/5/2009,60,3874,11,0
104,11/12/2006,69,3812,11,0
311,20/5/2010,63,18399,11,0
303,2/2/2017,62,5538,11,0
107,31/1/2002,69,5468,11,0
301,8/5/1985,62,9003,11,0
104,15/8/2010,69,10642,11,0
101,30/3/1990,60,6699,11,0
104,8/2/2016,69,15744,11,0
104,11/10/2009,69,20936,11,0
103,14/4/2010,69,4360,11,0
103,8/6/1989,69,10697,11,0
106,30/11/2006,69,458,11,0
308,30/9/2015,63,21406,11,0
101,16/2/2017,60,8284,11,0
311,20/4/2015,63,18827,11,0
101,30/11/2000,60,1873,11,0
301,21/11/2014,62,1825,11,0
104,18/10/2012,69,16349,11,0
304,9/1/2018,62,5350,11,0
304,25/1/2018,62,3084,11,0
101,14/11/2003,60,1679,11,0
101,29/12/1993,60,21352,11,0
310,14/5/2011,62,2653,11,0
103,19/5/2018,69,13568,51,1
104,19/10/1982,69,3039,11,0
101,13/5/2016,60,22196,11,0
101,22/7/2005,60,19739,11,0
303,29/10/2002,62,9789,11,0
371,10/9/2012,62,21389,11,0
306,8/2/2018,63,17425,11,0
101,27/3/2006,60,10063,11,0
101,2/11/2006,60,2954,11,0
103,3/11/2014,69,19152,11,0
104,5/7/2000,69,10766,11,0
101,6/11/2013,60,10119,11,0
104,3/12/2016,69,1401,11,1
307,13/10/2012,62,8380,11,0
313,5/5/2015,63,11984,11,0
312,7/12/2013,63,15300,11,0
303,2/5/2006,62,20468,11,0
104,30/11/2015,69,23458,11,0
310,6/9/2017,62,14213,11,0
104,16/5/2013,69,14010,11,0
103,4/12/2007,69,6418,11,0
107,24/6/2016,69,9448,11,0
303,18/6/2011,62,13526,11,0
311,24/10/2013,63,16204,11,0
101,2/7/2013,60,4423,11,0
371,18/6/2016,62,6202,11,0
303,19/5/1998,62,12028,11,0
104,27/9/1994,69,9596,11,0
311,2/11/2013,63,14852,11,0
301,23/9/2008,62,11126,11,0
104,10/12/2014,69,18457,11,0
101,19/3/1991,63,3645,11,0
101,31/12/1992,60,1883,11,0
310,15/1/2016,62,17770,11,0
101,5/6/2002,60,5283,11,0
101,8/6/2010,60,21284,11,0
101,1/11/1991,63,2217,11,0
101,29/1/2013,60,4564,11,0
104,3/12/2011,69,3183,11,0
101,26/12/2012,60,8478,11,0
101,4/11/2010,60,6836,11,0
107,11/8/1986,69,366,11,0
305,28/4/2015,62,15382,11,0
101,17/3/2010,60,22634,11,0
306,31/8/2004,63,7113,11,0
103,12/3/2015,69,21343,11,0
107,11/5/1978,69,4059,11,0
105,19/9/1988,69,3114,11,0
103,16/6/2016,69,8695,11,0
310,4/5/2017,62,7536,11,0
301,14/2/1983,62,14974,12,1
101,2/9/2015,60,21363,11,0
310,19/12/2014,62,1455,11,0
303,19/11/2015,62,22855,11,0
101,1/2/2010,60,16700,11,0
302,2/12/2016,62,9238,11,0
101,22/2/2013,60,2317,11,0
107,31/1/1997,69,7652,11,0
303,7/12/2012,62,12698,11,0
101,18/10/2016,60,4272,11,0
107,8/12/2014,69,10475,11,0
301,26/4/2016,62,13036,11,0
101,18/4/2008,60,101,11,0
105,22/9/1987,69,9210,11,0
107,12/4/2008,69,1978,11,0
311,17/10/2017,63,15506,11,0
301,18/11/2015,62,4494,11,0
307,12/10/2005,62,18621,11,0
101,27/3/2002,60,7588,11,0
311,8/2/2016,63,4835,11,0
107,25/11/1994,69,20358,11,0
303,20/11/1997,62,18314,11,0
101,28/3/2015,60,5497,11,0
101,7/12/2008,60,7885,11,0
305,15/1/2018,62,7756,11,0
304,13/11/1989,62,15233,11,0
101,17/11/1997,60,7440,11,0
101,23/6/2006,63,4146,11,0
306,7/10/1988,63,15239,11,0
311,28/9/2016,63,20202,11,0
107,21/12/2016,69,8800,11,0
311,21/2/2008,63,4182,11,0
313,17/6/2014,63,12194,11,0
103,24/4/2012,69,8637,11,1
302,13/11/2000,62,6327,11,0
107,6/6/2017,69,20421,11,0
306,28/2/2013,63,5902,11,0
311,22/10/2012,63,6916,11,0
104,23/6/2014,69,22386,11,0
301,5/9/2015,62,6871,11,0
312,27/12/2014,63,20526,11,0
101,24/6/1994,60,12140,11,0
101,26/12/1993,60,10560,11,0
303,17/2/2015,62,15708,11,0
311,8/3/2016,63,14908,11,0
301,21/1/2010,62,18289,12,0
107,17/5/2013,69,14150,11,0
312,20/4/2015,63,22406,11,0
311,14/8/2003,63,18473,11,0
303,25/1/2018,62,15222,11,0
301,8/2/2010,62,17402,11,0
302,10/5/2010,62,17889,11,0
311,7/8/2012,63,8644,11,1
101,15/4/1996,60,13731,11,0
101,11/2/2008,60,5291,11,0
303,5/10/2009,62,8892,11,0
101,11/2/2017,60,22179,11,0
310,23/1/2017,62,8245,11,0
301,6/12/2016,62,14186,11,0
107,15/5/2013,69,12943,11,0
304,10/7/2014,62,21438,11,0
107,20/11/2015,69,19741,11,0
304,31/7/2008,62,12978,11,0
107,22/12/2015,69,21273,11,0
312,4/9/2015,63,22129,11,0
104,30/9/2003,69,7932,11,0
206,30/4/2015,69,20495,11,0
101,25/6/2014,60,13907,11,0
303,29/1/2014,62,19991,11,0
379,21/12/1986,63,6521,11,0
101,24/10/2008,60,21276,11,0
311,18/10/2014,63,15219,11,0
104,28/8/2015,69,21535,11,0
101,28/12/2016,60,9076,51,0
103,4/12/2012,69,7772,11,0
101,6/11/2013,60,7739,11,0
399,13/7/1982,63,11015,11,0
101,31/7/2015,60,1964,11,0
306,31/7/1985,63,8143,11,0
306,12/3/2015,63,2763,11,0
301,24/12/1993,62,84,11,0
107,1/1/1997,69,13513,11,0
103,17/11/2014,69,7644,11,0
106,27/10/1980,69,10543,11,0
301,16/9/1986,62,22935,11,0
101,20/10/1988,60,9013,11,0
307,22/1/2010,62,15584,11,0
104,12/7/1999,69,22871,11,0
309,16/9/2015,62,460,11,0
101,7/5/1993,63,4740,11,0
105,26/7/2016,69,19553,11,0
104,31/7/2012,69,16863,11,0
107,29/9/2000,69,27,11,0
305,21/2/2011,62,8307,11,0
311,14/10/2014,63,10100,11,0
301,9/3/1978,62,2500,11,0
101,6/6/2007,60,17704,11,0
303,7/6/1978,62,1725,11,0
312,9/2/2018,63,23414,11,0
107,24/12/2012,69,17630,11,0
101,30/12/2013,60,19527,11,0
101,30/6/2014,60,12544,11,0
107,19/12/2012,69,15520,11,0
101,2/3/2004,60,6784,11,0
101,10/8/2010,60,4483,11,0
302,30/3/2017,62,16699,11,0
311,21/2/2017,63,18547,11,0
103,5/12/2006,69,3833,11,0
310,30/10/2000,62,21556,11,0
103,17/1/2014,69,22355,11,0
101,13/11/2014,60,16559,11,0
305,18/6/2009,62,14275,11,0
311,2/6/2014,63,3034,11,0
302,10/4/2003,62,14360,11,0
107,7/12/2015,69,13908,11,0
104,30/9/1998,69,16333,11,0
107,24/5/2012,69,7643,11,0
312,27/2/2017,63,9234,11,0
107,25/2/2013,69,12833,11,0
301,14/10/2014,62,18322,11,0
312,24/4/2014,63,3628,11,0
101,27/1/1992,60,3733,11,0
101,31/3/2009,60,21270,11,0
304,2/4/2014,62,18904,11,0
301,14/9/2015,62,4431,11,0
104,13/6/2016,69,22,11,0
306,4/12/2007,63,15068,11,0
107,13/9/1996,69,7144,12,0
313,13/11/2013,63,18917,11,0
104,28/10/2005,69,7025,11,0
304,27/10/1982,62,7372,11,0
101,20/9/2007,60,9616,11,0
104,12/9/2003,69,957,11,0
107,27/9/2010,69,23267,11,0
103,3/9/2013,69,9199,11,0
101,13/9/2011,60,23081,11,0
101,30/4/1999,60,18802,11,0
104,24/11/1995,69,21928,11,0
301,17/10/2014,62,21354,11,0
310,6/1/2010,62,2182,11,0
372,30/9/2010,63,713,11,0
101,2/7/2007,60,3372,11,0
301,18/4/1985,62,516,11,1
310,28/6/2017,62,10751,11,0
307,21/5/2010,62,22087,11,0
107,18/6/2016,69,17217,11,0
104,20/12/2016,69,11809,11,0
104,8/3/1996,69,15024,11,0
107,19/4/2014,69,6483,11,0
101,8/6/2007,60,10670,11,0
306,17/9/1979,63,10551,11,0
107,3/11/2014,69,6590,11,0
101,9/6/2014,60,14405,11,0
101,1/4/2013,60,12296,11,0
306,16/10/2014,63,3323,11,0
105,14/6/2013,69,7114,11,0
101,17/7/1992,60,16061,11,0
302,20/5/2013,62,690,11,0
103,7/5/2013,69,18159,11,0
101,6/6/2013,60,14401,11,0
101,17/5/2012,60,4316,11,0
310,30/11/1999,62,11384,11,0
305,11/5/2009,62,15391,11,0
101,19/12/1978,60,5995,11,0
104,28/12/1995,69,19869,11,0
301,29/12/2010,62,12082,11,0
101,15/12/1995,60,5217,11,0
101,6/4/2007,60,22278,11,0
101,21/10/2011,60,18390,11,0
303,6/3/2018,62,21602,11,0
101,20/8/1984,60,4178,11,0
107,8/8/2012,69,16441,11,0
303,3/3/2016,62,14064,11,0
306,19/12/1997,63,18407,11,0
312,8/4/2015,63,18249,11,0
107,30/5/1978,69,5539,11,0
101,27/3/1985,60,20804,11,0
104,5/9/2014,69,17790,11,0
303,14/12/1998,62,21824,11,0
101,7/5/1997,60,3926,11,0
103,25/11/2016,69,14936,11,0
107,22/12/2016,69,16915,11,0
106,8/7/2005,69,11724,11,0
301,19/4/1999,62,94,11,0
304,16/9/2015,62,11444,11,0
305,12/4/2013,62,10462,11,0
103,28/10/2013,69,18527,11,1
104,11/12/2018,69,5689,11,0
301,8/6/2015,62,3804,11,0
309,19/6/2010,62,4480,11,0
101,24/12/2013,60,18132,11,0
101,20/12/2000,60,8251,11,0
311,9/6/2008,63,15524,11,0
305,24/4/1996,62,19287,11,0
303,27/3/2017,62,9838,11,0
312,17/3/2017,63,21359,11,0
101,19/10/2010,63,4284,11,0
101,10/12/2002,63,14817,11,0
107,30/7/1997,69,3191,11,0
101,16/6/2003,60,4813,11,0
104,19/10/1999,69,20796,11,0
302,8/6/2015,62,13611,11,0
104,5/4/2010,69,17337,11,0
107,10/6/1983,69,14224,11,0
107,1/7/2016,69,16011,11,0
302,30/9/2014,62,18700,11,0
103,20/8/2016,69,908,11,0
308,31/12/2011,63,19549,11,0
306,29/4/2010,63,19055,11,0
308,26/9/2014,63,10191,11,0
101,19/8/2011,60,15357,11,0
311,17/11/1995,63,18764,11,0
310,24/11/2016,62,2365,11,0
103,31/5/2017,69,5003,11,0
302,21/4/1997,62,1968,11,0
308,29/10/2015,63,13757,11,0
371,22/10/1991,62,23022,11,0
307,29/11/2005,62,17927,11,0
301,4/8/1978,62,18117,11,0
104,24/9/1981,69,6126,11,0
304,18/2/2016,62,5235,11,0
101,4/10/2016,60,5373,11,0
306,3/11/1993,63,8787,11,0
312,14/5/2015,63,5179,11,0
301,7/12/2015,62,5680,11,0
101,11/4/2016,60,10454,11,1
305,4/9/2010,62,282,11,0
311,6/12/2014,63,14721,11,0
309,17/1/2017,62,6646,11,0
306,10/4/2014,63,16353,11,0
103,31/5/2010,69,9604,11,0
311,3/9/2014,63,23230,11,0
303,21/4/2004,62,7146,11,0
101,29/3/2017,60,2877,11,0
310,18/5/2009,62,10842,11,0
101,27/3/1986,60,14945,11,0
301,15/12/2000,62,5693,11,0
104,30/12/1988,69,16666,11,0
302,10/8/2016,62,16001,11,0
101,28/10/2013,60,15714,11,0
304,4/7/2014,62,5615,11,0
101,14/5/1993,60,2122,11,1
305,8/7/1978,62,6207,11,0
104,23/2/2017,69,2447,11,0
310,20/4/2018,62,1549,11,0
371,8/6/1994,62,12773,11,0
303,12/11/2014,62,2453,11,0
302,22/9/2008,62,18854,11,0
311,27/9/2016,63,7914,11,0
101,29/5/2010,60,19585,11,0
307,13/11/2013,62,21589,11,0
371,31/12/1996,62,19344,11,0
101,7/3/2009,60,16598,11,0
101,24/9/1980,60,19764,11,0
107,7/5/2010,69,5575,11,0
302,28/4/2004,62,13360,11,0
301,12/11/2008,62,2322,11,0
104,16/11/2015,69,17818,11,0
107,24/6/2016,69,16089,11,0
302,19/10/2010,62,21539,11,0
104,19/9/1988,69,21709,11,0
107,13/12/2006,69,13,11,0
303,16/4/1987,62,3624,11,0
101,19/2/2014,60,21845,11,1
101,28/5/2012,60,14992,11,0
107,30/9/1998,69,16491,11,0
104,15/7/2014,69,10498,11,0
101,7/5/2007,60,678,51,0
101,9/10/2014,60,11787,11,0
312,20/1/2015,63,23157,11,0
371,14/10/2011,62,10026,11,0
101,25/10/2010,60,16261,11,0
302,25/2/1977,62,13015,11,0
104,28/4/2014,69,11772,11,0
307,9/10/2000,62,7760,12,0
101,27/5/2009,60,5560,11,0
371,13/3/2000,62,5439,11,0
107,17/9/2011,69,12499,51,1
311,31/12/2004,63,18697,11,0
306,25/8/2012,63,16587,11,0
101,12/9/2006,60,10989,11,0
101,26/12/2007,60,9962,11,0
103,15/12/2015,69,16625,11,0
302,14/5/2001,62,17694,11,0
107,30/6/2016,69,2570,51,0
101,24/3/2008,60,11387,11,0
311,29/8/2016,63,12072,11,0
101,4/12/2008,60,4705,11,0
303,27/3/2017,62,22201,11,0
309,16/12/2017,62,6341,11,0
101,14/8/2010,60,10706,11,0
104,5/12/2003,69,12168,11,1
104,6/8/2011,69,23425,11,0
104,26/7/2004,69,3125,11,0
311,8/2/2010,63,6174,11,0
305,17/12/2013,62,15666,11,0
101,9/3/1978,60,3537,11,0
101,4/1/2011,63,16035,11,0
303,10/2/1986,62,21091,11,0
311,21/8/1989,63,13281,11,0
103,11/10/2016,69,8449,11,0
103,5/8/2009,69,15244,11,0
103,27/11/2010,69,4614,11,1
103,7/3/2008,69,14295,11,0
104,5/12/2016,69,11492,11,0
103,4/8/2015,69,15332,11,0
107,19/3/2014,69,1717,11,0
302,24/9/2014,62,12802,11,0
310,30/11/1990,62,23442,11,0
107,30/1/2014,69,5673,11,0
301,25/10/2016,62,181,11,0
304,31/12/1990,62,10881,11,0
107,11/2/1986,69,11734,11,0
301,4/9/2012,62,5755,11,0
306,12/12/2012,63,2840,11,0
312,23/4/2016,63,20121,11,0
104,30/12/1985,69,10542,11,0
101,9/12/1992,60,6875,11,0
107,25/9/2010,69,14017,11,0
371,27/12/1989,62,13425,11,0
303,10/1/1983,62,10971,11,0
306,14/8/1984,63,19292,11,0
107,18/2/2013,69,5496,11,0
104,8/9/2012,69,3931,11,0
311,19/3/2016,63,13138,11,0
311,29/12/2012,63,11472,11,0
101,24/10/2012,60,5017,11,1
309,17/2/2014,62,15254,11,0
311,30/9/2014,63,21705,11,0
379,4/12/2013,63,22106,11,0
101,17/10/2007,60,8589,11,0
301,28/3/2016,62,22779,11,0
107,20/11/2012,69,11805,11,0
101,1/3/2012,60,11282,11,0
311,5/6/2015,63,15144,11,0
104,21/12/1994,69,21482,11,0
371,8/2/2011,62,5719,11,0
104,9/6/2014,69,21768,11,0
104,23/6/2014,69,4854,11,0
101,14/6/1977,60,22031,11,0
310,15/12/1992,62,3012,11,0
101,2/11/2015,60,1703,11,0
101,26/1/2017,60,15802,11,0
309,30/10/2012,62,8963,11,0
372,6/5/2009,63,9174,11,0
313,8/10/2015,63,15228,11,0
104,11/7/2017,69,17579,11,0
101,7/8/2012,60,17881,11,0
304,25/8/2015,62,17750,11,0
303,11/6/2001,62,17314,11,0
311,9/5/2012,63,5393,11,0
312,5/11/2015,63,15967,11,0
303,27/5/1997,62,14270,11,0
301,12/11/2013,62,5542,11,0
101,3/10/2012,60,22725,11,0
312,16/11/2013,63,7348,11,0
101,15/3/2013,60,9919,11,0
101,19/10/2009,60,13207,11,0
302,19/10/2012,62,15671,11,0
311,19/7/2011,63,4075,11,0
306,27/9/2016,63,8465,11,0
312,13/7/2012,63,21292,11,0
104,20/11/2014,69,21454,11,0
306,22/2/2013,63,22238,11,0
103,16/12/2015,69,1701,11,0
101,23/5/1994,60,573,11,0
101,1/11/2007,60,19021,11,0
104,7/4/1987,69,8573,11,0
105,27/4/2004,69,23158,11,0
301,23/5/2007,62,3447,11,0
301,19/11/2007,62,19078,11,0
107,3/11/2016,69,20948,11,0
310,29/8/2013,62,19492,11,0
305,11/1/2017,62,16217,11,0
104,17/7/2014,69,9636,11,0
307,19/4/1993,62,14237,11,0
310,30/1/2013,62,7290,11,0
310,15/11/2011,62,956,11,0
304,8/9/1995,62,12084,11,0
310,24/10/2016,62,7795,11,0
313,21/4/1988,63,7614,11,0
312,18/3/2014,63,9337,11,0
301,12/12/2003,62,19891,11,0
104,26/2/1987,69,10094,11,0
101,7/12/2000,60,22137,11,0
103,13/8/2007,69,16810,11,0
310,31/7/2012,62,14417,11,0
104,19/3/1987,69,12251,11,0
303,21/3/2017,62,18019,11,0
101,27/5/1992,60,20580,11,0
101,1/9/2016,60,11848,11,0
303,18/3/2016,62,16856,11,0
307,27/2/2009,62,13077,11,0
103,6/6/2016,69,14761,11,0
306,19/5/2017,63,13120,11,0
107,14/8/1992,69,13004,11,0
311,31/5/2004,63,504,11,0
104,9/5/2014,69,18740,11,0
107,1/3/2016,69,4020,11,0
309,23/6/2010,62,17256,11,0
302,10/10/2013,62,23080,11,0
101,28/3/2014,60,17400,11,0
101,31/7/1990,60,18103,11,0
104,30/5/2011,69,15558,11,0
301,30/5/2014,62,3840,11,0
107,3/2/2009,69,10386,11,0
307,7/3/2014,62,14534,11,0
107,11/3/2014,69,19352,11,0
103,19/3/2016,69,4079,11,0
371,13/7/2009,62,5664,11,0
101,30/8/2010,60,6687,11,0
304,31/12/1996,62,18989,11,0
107,31/8/1977,69,11503,11,0
306,6/7/1999,63,11586,11,0
311,3/12/2016,63,21072,11,0
107,17/7/2013,69,23103,11,0
101,25/9/1997,60,1529,11,0
103,10/6/2011,69,10816,11,0
313,30/8/2014,63,17647,11,0
301,17/9/1991,62,8417,11,0
311,3/3/2015,63,15893,11,0
305,16/6/2015,62,3727,11,0
310,29/11/2017,62,5605,11,0
101,8/10/1987,60,13703,11,0
311,16/3/2015,63,15627,11,0
107,27/11/1990,69,14078,11,0
103,7/1/2015,69,22230,11,0
313,30/9/2011,63,11390,11,0
101,4/3/2015,60,16669,11,0
303,3/3/2008,62,17793,12,0
301,6/6/2012,62,5013,11,0
101,4/10/2010,60,2384,11,0
301,19/4/1982,62,13341,11,0
101,8/1/2013,60,8106,11,0
103,13/11/2009,69,18339,11,0
101,4/6/2010,60,1146,11,0
104,30/4/1993,69,12783,11,0
103,27/12/2010,69,15135,11,0
311,12/8/1988,63,13970,11,0
101,31/1/2005,60,17019,11,0
101,16/7/2001,60,15854,11,0
107,11/3/2014,69,10987,11,0
101,23/6/1993,63,4943,12,0
303,11/3/1985,62,10305,11,0
101,11/7/2011,60,22757,11,0
301,12/11/2014,62,22981,11,0
107,19/10/2010,69,11529,11,0
107,19/12/2016,69,5132,11,0
104,7/6/2001,69,22738,11,0
313,10/2/1986,63,464,12,0
104,24/9/2007,69,21628,11,0
302,14/12/1981,62,2561,11,0
303,3/7/1982,62,20461,11,0
104,20/5/2017,69,506,11,0
101,23/4/1999,60,4464,11,0
101,21/12/1977,60,12158,11,0
101,20/9/1996,60,12249,11,0
312,6/3/2014,63,6158,11,0
101,20/11/2014,60,6346,11,0
103,24/4/2018,69,16125,11,1
301,30/6/1998,62,5338,11,0
104,16/3/1984,69,20227,11,0
104,28/12/1995,69,7666,11,0
101,30/12/2004,60,21960,11,0
309,22/4/2013,62,18472,11,0
306,10/5/2005,63,16090,11,0
312,7/1/2013,63,6657,11,0
101,14/8/2010,60,15663,11,0
101,24/12/1979,60,6358,11,0
101,24/10/2001,60,20688,11,0
301,2/8/2014,62,21356,11,0
107,20/12/2012,69,15325,11,0
311,26/11/2014,63,10612,11,0
101,9/12/1982,60,2761,11,0
306,28/5/2002,63,5293,11,0
303,1/6/2015,62,23231,11,0
306,24/9/2013,63,10445,11,0
104,21/10/1981,69,7779,11,0
104,13/10/2009,69,16683,11,0
103,26/1/1980,69,4793,51,1
101,8/11/1977,60,13068,11,0
311,7/1/2004,63,15101,11,0
103,3/12/2014,69,8913,11,0
312,30/6/2014,63,14650,11,0
312,10/12/2013,63,15435,11,0
304,11/4/2011,62,15153,11,0
101,15/10/1999,60,9161,11,0
101,6/4/2011,60,18516,11,0
107,10/1/2008,69,16066,11,0
313,26/1/2010,63,5970,11,0
101,9/12/1978,60,19586,11,0
107,2/3/2009,69,6505,11,0
101,27/12/2012,60,7443,11,0
101,24/7/2009,60,13298,11,0
101,14/12/2015,60,19993,11,0
101,8/3/2006,60,22756,11,0
107,14/11/2000,69,11094,11,0
101,24/12/2008,60,21401,11,0
104,26/7/2000,69,7132,11,0
310,29/12/2012,62,12447,11,0
101,10/4/1989,60,17873,11,0
107,14/7/1981,69,20737,11,0
107,10/1/2008,69,15210,11,0
301,19/4/1999,62,19031,11,0
311,13/9/2014,63,9935,11,0
371,23/12/1994,62,11641,11,0
379,14/7/2011,63,5713,11,1
310,17/4/2017,62,14382,11,0
310,9/9/2017,62,20885,11,0
104,21/10/1994,69,6664,11,0
101,9/6/1998,60,11154,11,0
301,30/9/2016,62,92,11,0
101,6/7/2011,60,21594,11,0
303,11/11/2015,62,6191,11,0
311,22/3/2010,63,967,11,0
301,31/8/2009,62,13160,11,0
310,18/8/2017,62,20704,11,0
106,22/10/1984,69,20284,12,0
308,9/12/2009,63,1122,11,0
305,15/1/2018,62,18371,11,0
103,8/12/2015,69,12762,11,0
104,23/12/2014,69,3853,11,0
101,3/12/1986,60,2172,11,0
107,31/5/2007,69,11392,11,0
301,14/2/2011,62,18033,11,0
307,25/8/2017,62,2662,11,0
101,27/4/2015,60,8328,11,0
312,21/3/2014,63,18263,11,0
104,7/8/2017,69,8879,11,0
101,14/11/2013,60,12085,11,0
101,10/1/2014,60,6541,11,0
103,27/5/2008,69,19411,11,0
